Datetime,Content Type,Category,Sentiment,Score
2021-05-04 14:37:00,video,travel,neutral,20
2020-12-14 06:01:09,video,travel,negative,5
2020-11-21 13:57:24,video,travel,negative,15
2020-09-03 22:18:40,video,travel,positive,70
2021-02-17 21:12:45,photo,tennis,positive,60
2020-12-24 23:39:17,photo,tennis,positive,65
2021-01-25 14:23:38,photo,tennis,negative,12
2020-10-04 15:54:29,photo,tennis,negative,0
2020-08-09 13:47:29,photo,tennis,positive,75
2021-03-31 22:51:32,photo,tennis,positive,70
2020-10-11 23:45:06,photo,tennis,positive,65
2021-02-02 13:02:41,photo,tennis,positive,45
2021-05-09 07:19:43,photo,tennis,positive,70
2020-07-12 14:07:31,photo,tennis,positive,70
2021-03-15 20:45:25,photo,tennis,negative,0
2021-01-22 20:25:04,photo,tennis,positive,70
2021-03-30 07:13:13,photo,tennis,positive,75
2021-06-01 05:06:20,photo,tennis,positive,70
2021-03-25 23:03:45,photo,tennis,positive,45
2021-03-29 07:03:25,photo,tennis,positive,70
2020-08-11 03:57:51,photo,tennis,positive,60
2021-02-15 14:41:58,photo,tennis,negative,10
2020-08-09 01:12:14,photo,tennis,negative,5
2021-02-28 08:33:56,photo,tennis,positive,45
2020-10-24 01:49:42,photo,tennis,negative,12
2021-02-22 15:27:55,photo,tennis,positive,50
2020-11-23 11:53:14,photo,tennis,negative,0
2020-12-07 02:24:50,photo,tennis,positive,30
2020-08-14 13:05:00,photo,tennis,neutral,35
2021-05-21 18:39:23,photo,tennis,positive,45
2020-07-07 09:34:15,photo,tennis,neutral,35
2020-10-21 22:31:20,photo,tennis,positive,70
2021-05-25 09:00:02,video,healthy eating,positive,50
2020-10-25 01:30:46,video,healthy eating,negative,5
2020-07-15 07:57:12,video,healthy eating,positive,50
2020-12-23 10:34:51,video,healthy eating,positive,30
2020-12-06 16:14:02,video,healthy eating,positive,75
2021-02-24 15:09:38,video,healthy eating,positive,70
2020-07-20 22:27:13,video,healthy eating,neutral,35
2021-01-07 23:41:14,video,healthy eating,positive,70
2021-05-25 02:13:25,video,healthy eating,negative,12
2020-08-25 16:12:52,video,healthy eating,neutral,35
2020-09-20 14:00:53,video,healthy eating,positive,72
2021-06-04 12:20:03,video,healthy eating,neutral,20
2020-12-03 22:54:23,video,healthy eating,positive,65
2020-08-02 09:17:28,video,healthy eating,positive,75
2020-11-14 10:11:38,video,healthy eating,positive,72
2020-08-31 02:02:07,video,healthy eating,positive,50
2020-08-20 04:15:05,video,healthy eating,negative,5
2020-11-22 11:47:46,video,healthy eating,positive,60
2020-11-27 05:01:20,video,healthy eating,negative,5
2021-04-25 23:26:29,video,healthy eating,positive,72
2021-02-16 00:26:39,video,healthy eating,negative,0
2020-07-14 19:43:46,video,healthy eating,positive,70
2021-04-17 13:16:57,video,healthy eating,neutral,20
2021-03-01 15:34:58,video,healthy eating,positive,60
2021-01-17 05:56:19,video,healthy eating,positive,45
2020-12-29 20:12:52,video,healthy eating,negative,12
2021-03-02 02:19:56,video,healthy eating,negative,15
2020-11-24 19:44:52,video,healthy eating,positive,60
2021-05-30 16:20:50,video,healthy eating,negative,0
2021-06-09 01:03:12,video,healthy eating,negative,5
2021-03-17 12:48:26,video,healthy eating,positive,30
2020-12-07 00:05:57,video,healthy eating,positive,30
2021-04-20 12:28:00,video,healthy eating,positive,70
2021-05-20 09:07:35,video,healthy eating,negative,5
2021-01-02 18:56:22,video,healthy eating,negative,15
2020-11-28 22:58:28,video,healthy eating,negative,12
2020-09-10 08:13:29,video,healthy eating,positive,30
2021-02-14 01:20:50,video,healthy eating,neutral,35
2021-01-13 19:21:20,video,healthy eating,positive,75
2020-09-29 07:50:04,video,healthy eating,positive,45
2021-06-02 12:05:33,video,healthy eating,neutral,35
2020-06-23 02:09:18,video,healthy eating,positive,75
2020-08-30 09:14:39,video,healthy eating,positive,30
2021-03-10 23:58:59,video,healthy eating,neutral,35
2021-02-04 20:55:27,video,healthy eating,negative,10
2021-04-01 16:45:20,video,healthy eating,positive,30
2020-10-11 15:55:19,video,healthy eating,neutral,35
2020-11-04 10:29:01,video,healthy eating,neutral,35
2020-10-11 16:25:42,GIF,healthy eating,negative,15
2020-10-02 10:21:49,GIF,healthy eating,positive,60
2021-02-10 18:06:29,GIF,healthy eating,positive,70
2020-07-25 18:27:56,GIF,healthy eating,positive,50
2020-07-17 08:02:58,GIF,healthy eating,neutral,20
2021-03-17 15:04:27,GIF,healthy eating,negative,12
2020-07-25 10:02:39,GIF,healthy eating,positive,60
2020-09-17 02:32:15,GIF,healthy eating,negative,5
2021-05-24 06:14:35,GIF,healthy eating,negative,5
2020-11-06 10:31:55,GIF,healthy eating,negative,5
2020-09-13 20:38:23,GIF,healthy eating,positive,50
2021-06-18 02:02:36,video,science,negative,0
2020-10-30 12:40:56,video,science,neutral,20
2021-02-15 07:43:50,video,science,neutral,35
2020-09-05 17:28:43,video,science,neutral,35
2020-09-21 07:50:34,video,science,neutral,35
2020-07-10 21:11:34,video,science,positive,60
2020-09-01 14:41:03,video,science,positive,65
2020-08-28 23:26:33,video,science,neutral,20
2021-04-09 15:59:01,video,science,positive,45
2020-12-29 15:37:06,video,science,positive,60
2021-03-11 12:17:42,video,science,neutral,20
2021-01-17 10:25:46,video,science,positive,72
2021-05-09 23:42:04,video,science,negative,0
2020-09-24 11:30:35,video,science,negative,10
2021-02-06 14:49:37,video,science,negative,0
2020-07-17 23:41:34,video,science,negative,12
2020-08-06 23:10:13,video,science,neutral,35
2021-05-18 22:26:01,video,science,neutral,35
2021-01-14 05:19:01,video,science,positive,70
2020-06-26 09:49:36,video,science,positive,72
2021-03-25 21:56:47,video,science,positive,50
2020-09-03 19:05:32,video,science,positive,72
2021-03-10 06:57:27,video,science,positive,72
2020-11-09 05:19:24,video,science,positive,50
2020-10-19 20:36:42,video,science,positive,70
2020-06-30 19:36:02,video,science,positive,50
2020-07-04 19:36:02,video,science,positive,50
2021-04-07 20:48:38,video,science,negative,5
2020-11-08 17:46:29,video,science,positive,72
2020-06-27 21:04:48,video,science,negative,12
2020-08-09 02:51:01,video,science,negative,0
2020-12-26 15:58:29,video,science,positive,70
2021-01-06 07:30:40,video,science,neutral,35
2021-04-23 09:15:20,video,science,positive,70
2020-10-12 09:22:55,video,science,neutral,20
2020-12-23 22:20:54,video,science,positive,70
2021-02-17 07:14:21,video,dogs,positive,45
2020-08-24 06:52:33,video,dogs,negative,10
2020-09-07 07:59:23,video,dogs,positive,75
2020-12-16 22:32:18,video,dogs,neutral,20
2020-09-02 11:10:05,video,dogs,positive,30
2020-11-25 13:45:57,video,dogs,positive,50
2021-03-27 01:51:11,video,dogs,neutral,35
2021-06-05 00:21:59,video,dogs,neutral,35
2021-02-01 02:39:12,video,dogs,negative,0
2020-07-17 12:01:17,video,dogs,positive,60
2020-09-20 15:49:14,video,dogs,positive,75
2021-05-22 18:58:56,video,dogs,negative,0
2020-11-11 12:18:22,video,dogs,positive,30
2020-12-29 13:38:28,video,dogs,positive,50
2021-05-08 22:55:56,video,dogs,positive,30
2020-12-04 07:32:46,video,dogs,positive,30
2020-09-27 01:46:46,video,dogs,negative,0
2020-10-14 15:09:34,video,dogs,neutral,35
2021-05-25 18:21:19,video,dogs,neutral,35
2021-01-28 13:50:48,video,dogs,positive,50
2020-10-17 19:05:05,video,dogs,positive,45
2020-08-30 17:26:15,video,dogs,negative,15
2021-03-22 17:09:38,video,dogs,negative,0
2021-01-14 21:48:48,video,dogs,positive,70
2020-06-27 07:32:34,video,dogs,positive,72
2020-12-19 18:15:16,video,dogs,positive,72
2020-10-28 23:11:47,video,dogs,negative,12
2020-06-26 18:52:34,video,dogs,negative,15
2021-05-15 09:56:20,video,dogs,positive,70
2020-06-19 16:44:02,video,dogs,positive,65
2020-08-10 11:13:24,video,dogs,positive,45
2020-11-22 14:51:14,video,dogs,negative,0
2020-09-30 06:45:55,video,dogs,neutral,35
2020-08-13 07:04:55,video,dogs,negative,12
2020-10-30 08:25:41,GIF,cooking,positive,70
2021-04-15 19:11:17,GIF,cooking,negative,15
2021-02-19 21:53:45,GIF,cooking,positive,45
2021-04-23 04:48:42,GIF,cooking,positive,60
2020-10-27 17:43:38,GIF,cooking,positive,70
2020-12-21 20:10:29,GIF,cooking,positive,75
2020-08-02 02:54:47,GIF,cooking,positive,72
2020-08-19 19:40:35,audio,food,positive,75
2021-04-16 13:34:19,audio,food,neutral,20
2021-05-21 14:59:48,audio,food,negative,15
2021-05-26 12:22:12,audio,food,neutral,35
2021-03-29 00:52:38,audio,food,positive,70
2020-11-27 00:55:38,audio,food,positive,65
2021-04-18 16:46:06,audio,food,positive,72
2021-05-01 09:45:50,audio,food,negative,10
2021-03-27 10:17:40,audio,food,negative,5
2020-12-01 15:31:48,audio,food,negative,12
2021-04-04 20:36:07,audio,food,neutral,20
2020-07-02 14:01:57,audio,food,negative,12
2021-01-28 13:04:28,audio,food,positive,60
2020-10-08 02:21:41,audio,food,negative,10
2020-07-16 06:54:27,audio,food,neutral,35
2020-07-17 05:25:37,audio,food,positive,30
2021-03-17 13:48:13,audio,healthy eating,negative,10
2021-06-08 13:18:12,audio,healthy eating,positive,60
2021-03-14 01:20:50,audio,healthy eating,positive,70
2021-01-21 07:44:52,audio,healthy eating,negative,0
2021-04-27 23:17:45,audio,healthy eating,positive,30
2020-12-08 20:39:30,audio,healthy eating,negative,0
2020-09-20 07:12:53,audio,healthy eating,positive,45
2020-10-17 21:06:31,audio,healthy eating,neutral,20
2020-09-16 07:59:49,audio,healthy eating,positive,72
2021-02-13 17:44:47,audio,healthy eating,positive,75
2021-01-02 01:14:10,audio,healthy eating,positive,75
2021-03-02 06:14:01,audio,healthy eating,positive,70
2021-06-06 10:52:24,audio,healthy eating,negative,5
2020-08-01 08:48:50,audio,healthy eating,positive,75
2020-09-24 01:32:16,audio,healthy eating,positive,70
2020-11-09 02:01:15,audio,healthy eating,neutral,35
2021-04-30 14:16:10,audio,healthy eating,neutral,35
2020-07-02 19:08:24,audio,healthy eating,positive,75
2021-03-12 08:39:00,audio,healthy eating,negative,5
2020-08-13 14:03:24,audio,healthy eating,positive,72
2021-04-20 17:48:27,audio,healthy eating,positive,70
2020-11-16 04:25:25,audio,healthy eating,negative,5
2021-03-14 13:57:55,photo,dogs,positive,70
2020-12-01 12:59:25,photo,dogs,negative,12
2020-09-03 02:33:43,photo,dogs,positive,70
2021-03-12 15:16:35,photo,dogs,positive,60
2020-12-01 18:01:04,photo,dogs,positive,72
2020-08-22 11:23:56,photo,dogs,negative,15
2021-04-01 20:00:28,photo,dogs,negative,0
2021-04-09 16:09:51,photo,dogs,positive,72
2020-12-17 19:14:19,photo,dogs,positive,60
2020-11-11 09:54:33,photo,dogs,neutral,35
2021-05-01 22:42:43,photo,dogs,negative,10
2020-12-26 12:48:21,photo,dogs,positive,75
2021-04-17 01:04:01,photo,dogs,positive,50
2021-02-21 02:47:47,photo,dogs,neutral,20
2020-12-28 12:52:36,photo,dogs,negative,5
2021-04-23 08:52:29,GIF,food,negative,15
2021-03-14 03:37:29,GIF,food,neutral,20
2020-07-29 12:22:28,GIF,food,negative,15
2021-05-31 23:04:35,GIF,food,neutral,20
2020-11-11 06:53:32,GIF,food,positive,75
2020-07-28 21:07:35,GIF,food,positive,30
2021-05-15 04:04:18,GIF,food,positive,75
2021-03-02 04:51:09,GIF,food,negative,10
2021-06-04 20:19:30,GIF,food,neutral,35
2020-08-23 18:12:01,GIF,food,negative,12
2020-09-06 20:22:28,GIF,food,positive,30
2021-01-22 04:17:29,GIF,food,positive,70
2020-11-04 06:49:27,GIF,food,negative,10
2020-07-06 19:21:25,GIF,food,positive,75
2020-07-14 16:00:58,GIF,food,positive,70
2021-03-16 12:41:48,GIF,food,positive,65
2021-04-28 20:21:59,GIF,food,negative,10
2020-07-07 21:11:41,GIF,food,positive,65
2021-02-12 16:16:03,GIF,food,positive,70
2021-01-13 01:34:52,GIF,food,negative,10
2021-05-03 00:06:47,GIF,food,neutral,35
2021-04-05 05:17:09,GIF,food,positive,65
2021-04-09 14:48:31,GIF,food,positive,70
2020-10-27 05:58:03,GIF,food,negative,5
2020-09-29 01:55:19,GIF,food,positive,70
2021-03-04 19:02:24,GIF,food,positive,50
2021-03-11 11:17:14,GIF,food,positive,70
2020-10-26 08:47:47,GIF,food,neutral,35
2021-01-18 12:47:12,GIF,food,negative,5
2020-10-03 01:04:45,GIF,food,negative,10
2021-01-26 09:30:55,photo,veganism,positive,65
2020-12-01 15:23:24,photo,veganism,positive,45
2020-06-30 05:55:27,photo,veganism,positive,70
2020-11-21 02:30:01,photo,veganism,positive,50
2020-10-11 06:54:37,photo,veganism,positive,72
2020-10-11 21:48:36,photo,veganism,negative,15
2020-12-31 21:23:09,photo,veganism,positive,45
2021-04-19 21:38:37,photo,veganism,neutral,35
2021-01-24 22:12:32,photo,veganism,negative,0
2020-12-03 03:58:22,photo,veganism,negative,5
2020-09-04 05:13:57,photo,veganism,positive,72
2020-09-29 21:02:55,photo,veganism,positive,70
2020-07-23 16:01:08,photo,veganism,negative,5
2020-10-18 01:21:58,photo,veganism,negative,0
2020-07-22 19:36:37,photo,veganism,positive,75
2021-01-12 23:45:53,photo,veganism,positive,72
2020-08-28 18:14:22,photo,veganism,negative,15
2020-12-04 03:03:18,photo,veganism,positive,70
2021-05-12 05:35:40,photo,veganism,positive,45
2021-03-23 19:10:44,photo,veganism,positive,65
2021-04-04 13:25:16,photo,veganism,positive,70
2020-07-20 15:35:39,photo,veganism,neutral,20
2020-07-15 09:49:00,photo,veganism,positive,72
2020-12-31 01:45:48,photo,veganism,negative,15
2020-08-04 07:01:52,GIF,veganism,positive,60
2020-07-01 20:28:25,GIF,veganism,positive,75
2020-10-14 02:01:47,GIF,veganism,negative,12
2020-09-25 07:25:30,GIF,veganism,neutral,20
2020-08-27 06:59:50,GIF,veganism,negative,12
2021-04-09 05:16:38,GIF,veganism,positive,50
2020-09-28 04:54:43,GIF,veganism,positive,65
2021-02-18 22:09:10,GIF,veganism,positive,50
2020-10-15 18:16:17,GIF,veganism,neutral,35
2020-10-07 23:39:32,GIF,veganism,positive,45
2021-02-22 03:06:49,GIF,veganism,positive,30
2020-06-23 23:33:47,GIF,veganism,positive,72
2020-12-13 00:33:53,GIF,veganism,neutral,35
2021-06-09 19:25:41,GIF,veganism,positive,75
2020-06-27 19:19:47,GIF,veganism,neutral,20
2021-02-05 11:16:05,GIF,veganism,positive,72
2021-03-22 13:55:57,GIF,veganism,negative,0
2021-01-24 16:52:30,GIF,veganism,positive,30
2021-03-12 23:11:42,GIF,veganism,positive,60
2021-03-21 15:25:13,GIF,veganism,negative,15
2020-08-20 14:51:29,GIF,veganism,negative,5
2020-12-03 04:41:00,GIF,veganism,negative,12
2021-03-27 12:37:17,GIF,veganism,negative,0
2021-03-11 13:48:55,GIF,veganism,positive,70
2021-03-26 20:05:30,GIF,veganism,neutral,35
2020-06-27 16:54:38,GIF,veganism,negative,12
2021-03-11 00:47:06,GIF,veganism,positive,75
2021-02-13 11:49:52,GIF,veganism,negative,5
2021-03-18 13:21:14,GIF,veganism,positive,75
2020-06-22 21:24:48,GIF,veganism,positive,30
2020-07-20 05:45:27,GIF,veganism,positive,30
2021-02-09 16:08:35,GIF,veganism,negative,10
2021-05-30 21:28:59,GIF,veganism,positive,45
2021-02-24 11:03:06,GIF,veganism,positive,45
2020-12-16 00:23:00,GIF,veganism,positive,30
2020-07-19 17:18:37,GIF,veganism,negative,5
2021-02-10 14:16:56,GIF,veganism,positive,45
2021-03-14 16:05:25,GIF,veganism,negative,10
2021-03-30 14:02:31,GIF,veganism,positive,30
2021-06-02 02:18:10,GIF,veganism,negative,10
2021-06-17 05:15:35,GIF,veganism,positive,70
2020-12-26 09:23:53,photo,science,neutral,35
2020-10-12 08:07:05,photo,science,positive,30
2021-03-04 02:13:30,photo,science,neutral,20
2020-10-03 10:35:50,photo,science,neutral,20
2020-07-06 11:36:18,photo,science,positive,70
2020-06-25 14:29:42,photo,science,negative,15
2020-07-07 23:23:26,photo,science,negative,0
2020-10-01 20:05:13,photo,science,positive,60
2020-12-31 13:56:59,photo,science,neutral,35
2021-05-08 09:59:00,photo,science,positive,45
2020-12-31 18:49:05,photo,science,negative,0
2021-04-14 19:57:58,photo,science,negative,15
2021-04-02 15:40:17,photo,science,positive,65
2020-07-08 13:21:34,photo,science,positive,70
2021-04-14 16:32:05,photo,science,neutral,35
2021-04-28 08:18:32,photo,science,positive,70
2020-08-23 01:21:43,photo,science,negative,15
2020-07-30 00:19:40,photo,science,positive,75
2021-05-06 04:07:41,photo,science,neutral,20
2020-11-20 06:44:11,photo,science,positive,70
2020-12-15 17:11:02,photo,science,positive,72
2020-12-13 02:03:05,photo,science,positive,70
2020-11-06 23:15:11,photo,science,negative,12
2021-02-05 04:07:37,photo,science,positive,60
2021-01-15 14:52:05,photo,science,positive,75
2021-04-26 08:56:32,audio,dogs,positive,30
2021-04-05 05:05:14,audio,dogs,negative,10
2021-01-05 10:49:13,audio,dogs,negative,5
2020-10-09 07:03:16,audio,dogs,positive,65
2021-06-06 09:43:51,audio,dogs,positive,30
2020-11-04 20:21:23,audio,dogs,neutral,35
2021-01-16 22:00:40,audio,dogs,positive,60
2021-02-13 15:46:50,audio,dogs,positive,65
2021-06-04 14:40:46,audio,dogs,negative,15
2021-05-16 12:36:41,audio,dogs,positive,45
2020-12-28 08:20:12,audio,dogs,positive,75
2021-03-06 14:41:19,audio,dogs,positive,30
2021-03-04 17:33:53,audio,dogs,neutral,35
2021-05-01 04:56:32,audio,dogs,positive,65
2020-09-02 03:42:57,audio,dogs,neutral,35
2020-11-11 02:22:58,audio,dogs,negative,0
2020-08-15 09:00:59,audio,dogs,negative,12
2020-06-28 10:52:27,audio,dogs,negative,0
2021-03-08 10:06:55,audio,dogs,positive,50
2021-01-06 16:06:54,audio,dogs,negative,10
2020-09-05 05:03:45,audio,dogs,positive,72
2021-03-23 15:43:08,audio,dogs,positive,70
2021-03-20 08:19:24,audio,dogs,positive,70
2020-10-14 22:50:54,audio,dogs,negative,12
2020-12-28 05:09:03,audio,dogs,negative,12
2020-09-06 09:19:31,audio,dogs,neutral,20
2021-03-05 09:58:25,audio,dogs,negative,15
2020-11-27 07:46:02,audio,dogs,negative,0
2020-12-24 11:15:16,audio,dogs,positive,65
2020-07-11 22:33:57,audio,dogs,negative,10
2020-08-18 00:56:32,audio,dogs,positive,75
2021-02-06 04:44:06,audio,dogs,positive,70
2021-05-23 02:24:06,audio,dogs,positive,45
2020-09-07 11:06:12,audio,dogs,positive,72
2020-12-09 08:47:25,audio,dogs,negative,5
2020-12-27 00:34:17,video,healthy eating,negative,5
2020-10-16 21:57:41,video,healthy eating,positive,70
2021-05-10 07:48:33,video,healthy eating,neutral,35
2020-08-30 06:38:15,video,healthy eating,positive,72
2020-12-09 03:45:11,video,healthy eating,neutral,20
2021-05-01 21:25:57,video,healthy eating,positive,30
2020-12-17 09:33:44,video,healthy eating,negative,10
2021-01-30 20:37:09,video,healthy eating,negative,12
2021-01-05 16:19:00,video,healthy eating,positive,60
2020-11-04 01:24:05,video,healthy eating,positive,60
2021-03-02 08:36:15,video,healthy eating,negative,10
2021-02-25 20:05:21,video,healthy eating,positive,72
2020-10-30 16:26:08,video,healthy eating,negative,10
2021-04-05 03:04:53,video,healthy eating,positive,72
2021-02-21 14:45:12,video,healthy eating,positive,70
2021-03-08 06:22:41,video,healthy eating,positive,70
2020-12-30 23:17:46,video,healthy eating,positive,72
2020-11-04 12:43:57,video,healthy eating,negative,15
2020-06-18 21:09:39,video,healthy eating,negative,5
